image_name,number_vector,median,max
NEKOa2013b_001461,"[0, 0, 0, 0]",0,0
NEKOa2013b_001462,"[0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001463,"[8, 0, 0, 0, 0, 0, 0, 0, 0]",0,8
NEKOa2013b_001464,"[0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001465,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001466,"[0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001467,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",0,2
NEKOa2013b_001468,"[0, 0, 0, 0]",0,0
NEKOa2013b_001469,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001470,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001471,"[0, 0]",0,0
NEKOa2013b_001472,"[0, 0]",0,0
NEKOa2013b_001473,"[0, 0, 0, 0]",0,0
NEKOa2013b_001474,"[0, 0, 0, 0]",0,0
NEKOa2013b_001475,"[0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 3, 0]",0,5
NEKOa2013b_001476,"[0, 0]",0,0
NEKOa2013b_001477,"[0, 0, 0, 31, 0]",0,31
NEKOa2013b_001478,"[0, 0, 0, 0]",0,0
NEKOa2013b_001479,"[0, 0, 0, 0]",0,0
NEKOa2013b_001480,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001481,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001482,"[0, 0, 0, 0]",0,0
NEKOa2013b_001483,"[2, 2, 2, 2, 2, 1, 1, 2, 0]",2,2
NEKOa2013b_001484,"[0, 0, 0, 0, 0, 2]",0,2
NEKOa2013b_001485,"[2, 0, 2, 0, 0, 0]",0,2
NEKOa2013b_001486,"[10, 1, 20]",10,20
NEKOa2013b_001487,"[0, 0, 0, 0]",0,0
NEKOa2013b_001488,"[0, 0, 0]",0,0
NEKOa2013b_001489,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001490,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001491,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001492,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001493,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001494,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001495,"[6, 1, 6, 2, 7, 11, 6, 8, 6, 6, 6, 7, 13, 5, 6]",6,13
NEKOa2013b_001496,"[0, 0, 0]",0,0
NEKOa2013b_001497,"[0, 0, 0]",0,0
NEKOa2013b_001498,"[0, 0, 0]",0,0
NEKOa2013b_001499,"[0, 0, 0, 0]",0,0
NEKOa2013b_001500,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001501,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001502,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001503,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001504,"[0, 0, 0, 0]",0,0
NEKOa2013b_001505,"[0, 0, 0, 0]",0,0
NEKOa2013b_001506,[0],0,0
NEKOa2013b_001507,"[0, 0, 0, 0]",0,0
NEKOa2013b_001508,"[0, 0, 0, 0]",0,0
NEKOa2013b_001509,"[0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001510,"[0, 0, 0, 13, 0, 0, 0, 0, 0]",0,13
NEKOa2013b_001511,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001512,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001513,"[2, 1, 6, 4, 1, 3, 5, 1, 6, 1, 2, 5, 4, 5, 1, 5, 3, 2, 1]",3,6
NEKOa2013b_001514,[0],0,0
NEKOa2013b_001515,"[0, 0, 0, 0]",0,0
NEKOa2013b_001516,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001517,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001518,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001519,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001520,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001521,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001522,"[14, 14, 17, 16, 24, 14, 17, 12]",15,24
NEKOa2013b_001523,[0],0,0
NEKOa2013b_001524,"[0, 0, 0, 0]",0,0
NEKOa2013b_001525,"[0, 0, 0]",0,0
NEKOa2013b_001526,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001527,"[0, 0, 0]",0,0
NEKOa2013b_001528,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001529,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001530,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001531,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001532,"[0, 0, 0, 0]",0,0
NEKOa2013b_001533,[],,
NEKOa2013b_001534,"[0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001535,"[0, 0, 0, 0]",0,0
NEKOa2013b_001536,"[0, 0, 0, 0]",0,0
NEKOa2013b_001537,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001538,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001539,"[0, 0, 0]",0,0
NEKOa2013b_001540,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001541,"[0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001542,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001543,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001544,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001545,"[0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001546,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001547,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001548,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001549,"[0, 0, 0, 0]",0,0
NEKOa2013b_001550,"[0, 0, 0]",0,0
NEKOa2013b_001551,"[0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001552,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001553,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001554,"[0, 0, 0, 0]",0,0
NEKOa2013b_001555,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001556,"[0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001557,"[0, 0, 0, 0]",0,0
NEKOa2013b_001558,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001559,"[0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001560,[],,
NEKOa2013b_001561,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001562,"[0, 0, 0, 0]",0,0
NEKOa2013b_001563,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001564,"[0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001565,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001566,"[0, 0, 0, 0]",0,0
NEKOa2013b_001567,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001568,[0],0,0
NEKOa2013b_001569,"[0, 0, 0]",0,0
NEKOa2013b_001570,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001571,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001572,"[0, 0, 0]",0,0
NEKOa2013b_001573,"[0, 0, 0, 0]",0,0
NEKOa2013b_001574,"[0, 0, 0, 0]",0,0
NEKOa2013b_001575,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001576,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001577,"[0, 0, 0, 0]",0,0
NEKOa2013b_001578,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001579,"[0, 0, 0, 0]",0,0
NEKOa2013b_001580,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001581,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001582,"[0, 0, 0, 0]",0,0
NEKOa2013b_001583,"[0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001584,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001585,"[0, 0, 0]",0,0
NEKOa2013b_001586,"[0, 0]",0,0
NEKOa2013b_001587,"[0, 0, 0, 0]",0,0
NEKOa2013b_001588,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001589,"[0, 0, 0, 0]",0,0
NEKOa2013b_001590,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001591,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001592,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001593,"[0, 0, 0, 0]",0,0
NEKOa2013b_001594,"[2, 2, 2, 1, 2, 2, 2, 2, 2]",2,2
NEKOa2013b_001595,[0],0,0
NEKOa2013b_001596,"[0, 0, 0]",0,0
NEKOa2013b_001597,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001598,"[0, 0, 0, 0]",0,0
NEKOa2013b_001599,"[0, 0, 0, 0]",0,0
NEKOa2013b_001600,"[0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001601,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001602,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001603,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001604,[],,
NEKOa2013b_001605,"[0, 0]",0,0
NEKOa2013b_001606,"[0, 0, 0]",0,0
NEKOa2013b_001607,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001608,"[0, 0, 0, 0]",0,0
NEKOa2013b_001609,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001610,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001611,"[0, 0, 0, 0]",0,0
NEKOa2013b_001612,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001613,"[0, 0, 0]",0,0
NEKOa2013b_001614,"[0, 0, 0]",0,0
NEKOa2013b_001615,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001616,"[0, 0, 0, 0]",0,0
NEKOa2013b_001617,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",0,1
NEKOa2013b_001618,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001619,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001620,"[0, 0, 0, 0]",0,0
NEKOa2013b_001621,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,1
NEKOa2013b_001622,"[0, 0, 0]",0,0
NEKOa2013b_001623,[0],0,0
NEKOa2013b_001624,"[0, 0, 0, 0]",0,0
NEKOa2013b_001625,"[0, 0]",0,0
NEKOa2013b_001626,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001627,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001628,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001629,"[0, 0, 0, 0]",0,0
NEKOa2013b_001630,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001631,"[0, 0, 0]",0,0
NEKOa2013b_001632,"[0, 0, 0, 0]",0,0
NEKOa2013b_001633,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001634,"[0, 0, 0, 0]",0,0
NEKOa2013b_001635,"[0, 0, 0, 0]",0,0
NEKOa2013b_001636,"[0, 0, 0, 0]",0,0
NEKOa2013b_001637,"[0, 0, 0, 0]",0,0
NEKOa2013b_001638,"[0, 0]",0,0
NEKOa2013b_001639,"[0, 0, 0, 0]",0,0
NEKOa2013b_001640,"[0, 0, 0, 0]",0,0
NEKOa2013b_001641,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001642,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001643,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001644,"[0, 0, 0, 0]",0,0
NEKOa2013b_001645,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001646,"[0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001647,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001648,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001649,"[0, 0]",0,0
NEKOa2013b_001650,"[0, 0, 0, 0]",0,0
NEKOa2013b_001651,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001652,"[0, 0, 0, 0]",0,0
NEKOa2013b_001653,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001654,"[0, 0, 0, 0]",0,0
NEKOa2013b_001655,"[0, 0, 0, 0]",0,0
NEKOa2013b_001656,"[0, 0, 0, 0]",0,0
NEKOa2013b_001657,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001658,"[1, 0, 0, 0, 0, 0]",0,1
NEKOa2013b_001659,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001660,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001661,"[0, 0, 0]",0,0
NEKOa2013b_001662,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001663,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001664,"[0, 0, 3, 0, 0, 0, 0, 0, 0]",0,3
NEKOa2013b_001665,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001666,"[0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001667,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001668,"[0, 0, 0, 0]",0,0
NEKOa2013b_001669,"[0, 0, 0, 0]",0,0
NEKOa2013b_001670,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001671,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001672,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001673,"[0, 0, 0, 0]",0,0
NEKOa2013b_001674,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001675,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001676,"[0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001677,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001678,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001679,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001680,"[0, 0, 0]",0,0
NEKOa2013b_001681,"[0, 0, 0, 0]",0,0
NEKOa2013b_001682,"[0, 0, 0]",0,0
NEKOa2013b_001683,"[0, 0, 0, 0]",0,0
NEKOa2013b_001684,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001685,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001686,"[0, 0]",0,0
NEKOa2013b_001687,"[0, 0, 0]",0,0
NEKOa2013b_001688,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",0,1
NEKOa2013b_001689,"[0, 0, 0, 0, 0, 1]",0,1
NEKOa2013b_001690,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001691,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001692,"[0, 0, 0, 0]",0,0
NEKOa2013b_001693,"[0, 0]",0,0
NEKOa2013b_001694,"[0, 0]",0,0
NEKOa2013b_001695,"[0, 0]",0,0
NEKOa2013b_001696,"[0, 0, 0, 0]",0,0
NEKOa2013b_001697,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001698,"[0, 0, 0, 0]",0,0
NEKOa2013b_001699,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001700,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001701,"[0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001702,"[0, 0]",0,0
NEKOa2013b_001703,"[0, 0, 0]",0,0
NEKOa2013b_001704,"[0, 0]",0,0
NEKOa2013b_001705,"[0, 0, 0, 0]",0,0
NEKOa2013b_001706,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001707,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001708,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001709,"[0, 0]",0,0
NEKOa2013b_001710,"[0, 0]",0,0
NEKOa2013b_001711,[0],0,0
NEKOa2013b_001712,"[0, 0, 0]",0,0
NEKOa2013b_001713,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001714,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001715,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001716,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001717,"[0, 0, 0]",0,0
NEKOa2013b_001718,"[0, 6, 6, 12, 0, 5]",5,12
NEKOa2013b_001719,[],,
NEKOa2013b_001720,"[0, 0, 56]",0,56
NEKOa2013b_001721,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001722,"[0, 0, 0, 0]",0,0
NEKOa2013b_001723,"[0, 1, 0, 0, 0, 0]",0,1
NEKOa2013b_001724,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001725,"[0, 0, 0, 0]",0,0
NEKOa2013b_001726,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001727,"[0, 0, 0, 0]",0,0
NEKOa2013b_001728,[],,
NEKOa2013b_001729,"[0, 0, 0, 0]",0,0
NEKOa2013b_001730,"[0, 0, 0, 0]",0,0
NEKOa2013b_001731,[0],0,0
NEKOa2013b_001732,"[0, 0, 0, 0]",0,0
NEKOa2013b_001733,"[0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001734,"[0, 0, 0]",0,0
NEKOa2013b_001735,"[0, 0, 0]",0,0
NEKOa2013b_001736,"[0, 0, 0]",0,0
NEKOa2013b_001737,"[0, 0, 0]",0,0
NEKOa2013b_001738,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001739,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001740,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001741,"[0, 0]",0,0
NEKOa2013b_001742,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001743,"[0, 0]",0,0
NEKOa2013b_001744,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001745,"[0, 0, 0]",0,0
NEKOa2013b_001746,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001747,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001748,"[0, 0]",0,0
NEKOa2013b_001749,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001750,"[0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001751,"[0, 0]",0,0
NEKOa2013b_001752,"[0, 0, 0, 0]",0,0
NEKOa2013b_001753,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001754,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001755,[0],0,0
NEKOa2013b_001756,"[0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001757,"[0, 0, 0]",0,0
NEKOa2013b_001758,[0],0,0
NEKOa2013b_001759,"[0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001760,"[0, 0, 0]",0,0
NEKOa2013b_001761,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001762,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001763,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001764,[0],0,0
NEKOa2013b_001765,"[0, 0, 0, 0]",0,0
NEKOa2013b_001766,"[0, 0, 0, 0]",0,0
NEKOa2013b_001767,"[0, 0]",0,0
NEKOa2013b_001768,"[0, 0, 0]",0,0
NEKOa2013b_001769,"[0, 0, 0, 0]",0,0
NEKOa2013b_001770,"[0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001771,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001772,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001773,"[3, 0, 0, 0, 8, 0, 0]",0,8
NEKOa2013b_001774,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001775,"[0, 0, 0]",0,0
NEKOa2013b_001776,"[0, 0, 0, 0]",0,0
NEKOa2013b_001777,"[0, 0, 0]",0,0
NEKOa2013b_001778,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001779,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001780,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001781,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001782,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001783,"[0, 0, 0]",0,0
NEKOa2013b_001784,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001785,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001786,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001787,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001788,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001789,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001790,"[0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001791,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001792,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001793,"[0, 0, 0]",0,0
NEKOa2013b_001794,"[0, 0, 0]",0,0
NEKOa2013b_001795,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001796,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001797,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001798,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001799,"[0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001800,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001801,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001802,"[0, 0, 0, 0]",0,0
NEKOa2013b_001803,[0],0,0
NEKOa2013b_001804,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001805,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001806,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001807,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001808,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001809,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001810,"[0, 0, 0, 0]",0,0
NEKOa2013b_001811,"[0, 0, 0]",0,0
NEKOa2013b_001812,"[0, 0]",0,0
NEKOa2013b_001813,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001814,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001815,"[0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001816,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001817,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001818,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001819,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001820,"[0, 0, 0]",0,0
NEKOa2013b_001821,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001822,"[0, 0, 0, 0]",0,0
NEKOa2013b_001823,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001824,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001825,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001826,"[0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001827,"[0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001828,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001829,[],,
NEKOa2013b_001830,"[0, 0, 1, 1, 0, 0, 0, 1]",0,1
NEKOa2013b_001831,"[0, 0, 0, 0, 0, 2, 0, 0]",0,2
NEKOa2013b_001832,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001833,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001834,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001835,"[0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001836,"[0, 0, 0, 0, 0]",0,0
NEKOa2013b_001837,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001838,"[0, 0, 0, 5, 0, 0, 0, 0, 0]",0,5
NEKOa2013b_001839,"[0, 0, 0]",0,0
NEKOa2013b_001840,"[0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001841,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001842,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
NEKOa2013b_001843,"[1, 1, 1, 1, 0, 1, 2, 1, 1, 1]",1,2
NEKOa2013b_001844,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1
NEKOa2013b_001845,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0
